"id","text","irony","sarcasm","topic"
"568129270029160448","\""terroristi a Roma\"" io mi butto nel tevere","1","0","HSC"
"553245280511217664","\""Possibili attacchi terroristici nelle grandi città italiane, soprattuto grande attenzione a Roma\"". Eh sti cazzi regá io devo andarci.","1","0","HSC"
"568672354089476096","\""Piú bombe, piú guerra porteranno la crescita del terrorismo\""...Allora fammi capire, dialogo e fiori vanno bene? Maddai! #pagliacci","1","1","HSC"
"553592756078379008","\""Non tutti i musulmani sono terroristi, ma tutti i terroristi sono musulmani\""","1","1","HSC"
"195605718668283905","\""Non servono firme contro i rimborsi, firmi un assegno e restituisci tutto quello che hai rubato in 20 anni\"" #Grillo #serviziopubblico","0","0","TW-SENTIPOLC"
"193076467377246210","\""noi non abbiamo leader che ci comandano\"" Bene e in che direzione andate? Quali idee? Uno contro tutti? #Grillo #Serviziopubblico #m5s","0","0","TW-SENTIPOLC"
"192045027344646144","\""#Grillo lo voto solo questa volta, tanto non può fare più di tanti danni.\"" #erroredrammatico","1","1","TW-SENTIPOLC"
"194744008478699523","\""#Grillo è violento e forcaiolo\"". Parola di #Maroni, neo leader del partito più violento, xenofobo e forcaiolo d'Italia http://t.co/yWFscyQY","0","0","TW-SENTIPOLC"
"192919995225870338","\""#Grillo citava Chomsky e Rifkin quando #Vendola era ancora ai presocratici: e c’è rimasto\"" (A. Scanzi)","0","0","TW-SENTIPOLC"
"584432978991931393","\""@TELADOIOLANIUS: In arrivo dalla Libia 1500 migranti da mantenereLi mandiamo a casa dei piddini e della Boldrini? http://t.co/vKlmek0Xtq\""","1","1","HSC"
"195391497368109057","\""@MediasetTgcom24: #Grillo risponde a #Napolitano: \""Il mio non è populismo, è politica\""\"" tanto a questi livelli va bene tutto! #soncose","0","0","TW-SENTIPOLC"
"565273279016239105","\""@lasoncini: Emma non sa le parole di Felicità. Cacciatela.\""  Le sò anche iooo che sono stranieraaa hahahahah","1","0","HSC"
"590607624791576581","\""@edsbigpenis: ��“Cita e rispondi di So”��Se esistono i musulmani esistono anche i musulpiedi?\"" NO MARIA IO ESCO AHAHAHA","1","0","HSC"
"613840242550919168","\""@ArsenaleKappa: #Renzi ai migranti: \""L'Italia non è il Paese dei Balocchi\"".Lui compra soltanto profumi per sè.[@Andr3_21]\""","1","0","HSC"
"135643762260054016","*FLASH -GOVERNO: MONTI, VISTO CHE SPLENDIDA GIORNATA?- La prossima sarà avete visto che stronzi? :(","1","1","TW-SENTIPOLC"
"532197056954515456","*è necessario lavorare seriamente sui risultati della consultazione * fase delicatissima #labuonascuola S.Molina adesso live su @Radio3tweet","0","0","TW-BS"
"134682563850674176","**: “Il governo Monti? E’ nelle mani di Berlusconi”, dicono al Pd http://t.co/i41Ytkl9","1","0","TW-SENTIPOLC"
"833265154397708288","@ZoulND hanno strumentalizzato tutto, rendendo tutto pro o contro immigrazione. Che tristezza","0","0","HSC"
"793613036401614848","@ziozetti @braveheartmmt @borghi_claudio @flaneurotic certo, i rom fanno 7 figli a testa. Diventiamo tutti rom (senza nulla togliere ai rom)","1","0","HSC"
"507110946100510720","@zingales_it: #labuonascuola in #12punti #passodopopasso. http://t.co/a520EUKr5Z. Chiedo una Sua possibile valutazione in merito. Grazie!","0","0","TW-BS"
"839442803084120064","@zeropregi @aleeffe c'è il sindaco che mette fioriere e c'è il sindaco che fa ordinanze contro i rom. Se per te è tutto uguale auguri","1","0","HSC"
"529983356591951872","@zerogiannini quindi una buona scuola è una scuola selettiva? allora la scuola italiana è fantastica","1","1","TW-BS"
"507537356736311296","@YouDem @pdnetwork @davidefaraone Avete messo le basi dello  sfacelo della scuola pubblica non de #labuonascuola. Stesse cose  della destra.","0","0","TW-BS"
"811871875617947648","@xKlytia dormire era prioritario, anche di fronte ai terroristi, no?","1","0","HSC"
"195255289015042048","@xdrugox @SocStockSurvey dopo di che cosa succederebbe?Avremmo #Grillo e #Di Pietro.Sono con le parole di oggi del presidente Napolitano","0","0","TW-SENTIPOLC"
"604674287556018176","@Whitehause:quindi io non ve lo voglio ripetere piu':fate sparire tutti i veli da campi profughi e bomberdate di notte le fabbriche di veli","1","0","HSC"
"603234300641828864","@whitehause:eccovi la soluzione per fine guerre in MO:fate sparire tutti i veli stesi ad asciugare nei campi profughi e non fornitene piu'!","1","0","HSC"
"835367521217806336","@welikechopin non condivido molto il modo di vivere dei nomadi ma.. questo fatto è gravissimo ...","0","0","HSC"
"193594778817019904","@VVeronicaMN #Grillo è anni che non fà più il comico...loro sono decenni che fanno i buffoni di corte..:)) con tutti i loro servetti","1","1","TW-SENTIPOLC"
"147406270033428480","@vortex46 riguardo i culi... Hai scritto sotto L'effetto di sostanze? Oppure sei sconvolto dalle capriole del governo Monti?","1","0","TW-SENTIPOLC"
"836906066470440960","@vonRomberg @MASSIMO097 @BonkeKolja  islam cancro del mondo e distruzione della civiltà","0","0","HSC"
"511810690819293185","@Viterbo5Stelle @matteorenzi la buona scuola è quella che non ti obbliga a freguentare la Luis o la Bocconi per avere uno Stage restribuito.","1","0","TW-BS"
"588796372201168898","@VirusRai2 tutti in Puglia da emiliano i profughi!","1","0","HSC"
"823768255445794816","@VincenzaGritta @luisarizzitelli @ory_81 @corpodelledonne @MLLSabbadini a me terrorizza trump!evitiamo emuli in Italia!","0","0","HSC"
"587159959885996033","@Vespro3 @italiadeidolori ma medici sx frontiere perché non li portano a casa loro tutti sti migranti? Bello fare i buoni con le ns tasche","1","1","HSC"
"826892512082194433","@Vanessa77095626 con tette cosi io non me la sento di dissentire... su nulla potrei anche esser pro migrants... un minutino","1","0","HSC"
"840138144414539777","@valijolie ma la ruspa è sui rom, quindi tutto ok. Però devo dire che anche io avrei evitato ""bastardo"". Non è meglio ""faccia di cazzo""?","1","1","HSC"
"568443488989270016","@ValentinoPenne @petergomezblog è vero...com'è vero che tutti i terroristi sono musulmani....sarà un caso, mai un valdese ha messo bombe!","1","1","HSC"
"841271759835914245","@val_lui esatto.... sono come e peggio del pd....tutti pro clandestini rom iussoli e stranieri criminali e mai con italiani","0","0","HSC"
"525943031934234624","@unblogdiclasse @CasaLettori @diconodioggi @asbrilli @pagina_99 @MiurSocial  #labuonascuola non è la scuola","0","0","TW-BS"
"572786539782131713","@UnAltraMe1 ma so tutti stranieri qua. Oddio m'è venuta na voja de porchettame ������","1","0","HSC"
"512200375471190016","@un_biochimico Riaffermare concorso come unico canale reclutamento nella scuola (cfr. #labuonascuola) @FrancioMancio @FusacchiA @SaraGreggi","0","0","TW-BS"
"513055579695493120","@Umberto_Ba @feedly la buona scuola di #renzi. Mica è passato di li e ha detto a tutti: state sereni???","1","0","TW-BS"
"821693679643394049","@umanistranieri @ItalianPolitics Nello scontro grave nell'establishment non si può escludere. Anche se non semplice. Forse accadrà l'opposto","0","0","HSC"
"813029530042560512","@ultimenotizie non sono eroi manco sapevano che era un terrorista! X loro era un delinquente come tutti. Però non è giusto attaccarli.","0","0","HSC"
"581428107271340032","@ultimenotizie anche gli stranieri \""ciucciano\"" latte dalle mammelle dello stato italiano...😱😟","1","1","HSC"
"192161303031316481","@twitt_Ego Come potrebbe essere #Grillo a favore della TAV!!! Ecco l'intervista http://t.co/xcj9H0Qf","0","0","TW-SENTIPOLC"
"511547564324564992","@tuttoprof Solo sentir parlare di “buona scuola“ mi fa ridere a crepapelle, non posso resistere. AHAHAHAHAHAHAHAHAHAHAHAH ...","1","0","TW-BS"
"508877954567647233","@tuttoprof nel #labuonascuola si studia #informatica x sviluppare #pensierocomputazionale: cultura x tutti http://t.co/TMbHftVeXK @dskutz","0","0","TW-BS"
"507490761777369089","@tuttoprof #labuonascuola Non c'è bisogno di andare a mangiare in piazza San Marco a Venezia, o in piazza della Signoria a Firenze","1","0","TW-BS"
"782195284105371648","@TutteLeNotizie @MediasetTgcom24 e ce l'hai ancora visto che appoggi clandestini rom iussoli e stranieri criminali liberi impuniti a zonzo","0","0","HSC"
"530811489264091136","@Trmtv @catepol ..""la buona scuola""?Nel senso buona d'animo?","1","0","TW-BS"
"790334343612882944","@ToSpeakMyMind01 @patrickamon @News24_it @LiArPe78 @Corriere Della cultura islamica tanto fa paura,ma non per questo va isolata.","0","0","HSC"
"814750467213365248","@Topking581 Mi auguro con tutto il cuore che così non sia.Siamo un paese già in sofferenza.Ci manca solo il terrorismo😳","0","0","HSC"
"835482833753899008","@Todepressos @defarm91 io credo che se invece di due rom ci fossero stati due anziani italiani sareste tutti d'accordo con me.","0","0","HSC"
"830453076456792064","@TimoRonk @cimedira @elena_elnmrl15 anche se fosse soltanto uno....lo Stato ha il dovere di provvedere prima degli immigrati!!!!","0","0","HSC"
"555078365015986177","@TgLa7 #tgla7 dopo aver visto il video dei terroristi possiamo organizzare un blitz per riportare in Italia la Gioconda","1","0","HSC"
"822884951834161153","@TgLa7 @lucianoghelfi Alcune volte viene da pensare che gli islamici non hanno proprio tutti i torti.","0","0","HSC"
"192944089187090432","@TeresaGambarde2 Era un paradosso. Ma #Grillo ha calato le reti. E lo schifo   fatto dalla #Lega e dai troppi #Lusi lo aiuterà a riempirle","0","0","TW-SENTIPOLC"
"573064263922802688","@tempoweb @angealfa da quando @angealfa è ministro l'Italia è sicura xché i terroristi si impressionano a guardarlo in faccia.","1","0","HSC"
"507302500240990208","@Tempi_it Nella riforma scuola #Renzi solo investimenti e risorse per la scuola statale. Nel 2015/16 in Italia istruzione ""statalizzata""","0","0","TW-BS"
"521935480003506176","@TecnicaScuola ma perché non avete chiesto a luccisano quanti giorni di insegnamento ha fatto nella scuola? #labuonascuola","1","0","TW-BS"
"193686633713897472","@TeatrinPolitica Citati anche dal fatto! :D RT @fattoquotidiano #Grillo e il teatrino della politica. Quanto ci piace http://t.co/2IbioCAo","0","0","TW-SENTIPOLC"
"844590609772023808","@TaniTheNigga ma guarda il fatto che ti stiano sulle palle le religioni non c'entra. L'attentato è di stampo islamico.","0","0","HSC"
"791348426638299136","@tagliocentrale @PepCook il suo amico cencioso è' andato a fare il migrante economico a ginevra.","1","1","HSC"
"849972938958938112","@tagadala7 molti si amnantano di modernità, senza conoscere l'ABC della Spiritualità, è per questo che la Boldrini mette il velo islamico","0","0","HSC"
"822454921463267328","@tagadala7 e bravo Mineo: perchè la casa ai rom si e agli italiani no? dai anche la risposta per favore, perchè no agli italiani?","0","0","HSC"
"145502575771389952","@susannaSusa Manda il conto a Mario ( Monti )","0","0","TW-SENTIPOLC"
"842510231934582784","@suertefinal @IlariaBifarini #formigli si parla addosso. Fa moderno essere pro #profughi pro #zingari con la camicia alla #Renzi","1","1","HSC"
"791190994599444480","@suertefinal @Fabience988 Io a mia figlia di 6 anni li faccio proprio frequentare i profughi, come la guardo? con amore come lei guarda loro","0","0","HSC"
"588045806525149186","@stregastregonza Tutti ossessionati dal sesso 'sti islamici.Dall'intervista si direbbe che la promisquità,per loro,sia fonte di tutti i mali","1","1","HSC"
"508971441052983296","@SteGiannini un’infornata di 148.100 neo-docenti serve davvero a #labuonascuola? Qualche dubbio rimane http://t.co/nPTJzXco6j","0","0","TW-BS"
"523518706656485376","@SteGiannini tolti commissari tolti ata tolta la 3 tolte le supplenze brevi..buona scuola? W l Itaglia","1","0","TW-BS"
"522662770949758976","@SteGiannini Siate anche il primo governo che si sforza di vedere come e dove si fa #labuonascuola tutti i giorni ""da dentro"".","0","0","TW-BS"
"515128157931077632","@SteGiannini siamo tutti concordi! dalle parole ai fatti x poter competere in Europa nel #labuonascuola lo studio delle lingue fondamentale","0","0","TW-BS"
"529574561789267968","@SteGiannini Scandalosa gestione del futuro di migliaia di giovani medici!Errori, ritardi e menefreghismo.La buona scuola?!","1","1","TW-BS"
"523615461800689664","@SteGiannini risorse che eviteranno all'Italia la pesante multa della corte europea. Ministro #labuonascuola è fatta di dettagli che ignora","0","0","TW-BS"
"507173378281598976","@SteGiannini riforma scuola= metà parlamentari in meno","0","0","TW-BS"
"523394887438598144","@SteGiannini propagandando la vs buona scuola vi tirate la zappa sui piedi,non serve pubblicità ma fatti concreti e soluzioni intelligenti","0","0","TW-BS"
"509686578072285184","@SteGiannini Perché non create un trio comico? La scuola italiana, però, piange! E piangerà. #labuonascuola #riformascuola","1","0","TW-BS"
"523443551955591168","@SteGiannini peccato che ai vari incontri della vs buona scuola le domande le dobbiamo concordare con voi prima di farvele. Sfplm85bis.","0","0","TW-BS"
"509639232453738499","@SteGiannini Oggi date ascolto ai tieffini che protestano a Roma. #labuonascuola","0","0","TW-BS"
"523438067601125376","@SteGiannini ne #labuonascuola ci sono anche i -6 -9 dei test/i 60 del liceo, futuri medici(...)? La sQuola sarà sempr “buona“, all'italiana","1","0","TW-BS"
"510759949568606208","@SteGiannini migliaia di docenti delle #graduatoriediistituto diventeranno disoccupati grazie a voi e a #labuonascuola. #lascuolaingiusta","1","0","TW-BS"
"528625258547675138","@SteGiannini ma quale buona scuola, se avete fatto una figuraccia di dimensioni COSMICHE (eufemismo) al concorso di medicina?","1","1","TW-BS"
"521221454986493952","@SteGiannini ma è Vanity Fair che travisa o in ogni giornale la buona scuola si trasforma come un Barpapapa'?","1","0","TW-BS"
"516252474366513152","@SteGiannini Leggo che lei è Ministro della PUBBLICA ISTRUZIONE,come mai ha deliberato 230 mln per la PRIVATA ISTRUZIONE? #labuonascuola","1","1","TW-BS"
"521583395726712832","@SteGiannini La buona scuola sono anche edifici che non crollano in testa agli studenti, lavagne e banchi decenti #grazie","1","0","TW-BS"
"511470438640545793","@SteGiannini la buona scuola nn è un libro dei sogni ma da INCUBI, per la vita degli insegnanti di lungo corso e abilitati #MIDAperRUOLO","1","0","TW-BS"
"520660100059779072","@SteGiannini L'hanno letta, l'hanno letta. E oggi hanno mostrato quanto l'apprezzano #labuonascuola.","1","0","TW-BS"
"520673602904285184","@SteGiannini Io chiedo a te di rispondere a noi insegnanti di seconda fascia.La buona educazione (altro che buona scuola) lo richiede.","1","1","TW-BS"
"511537877050986497","@SteGiannini Il libro di Pinocchio,zeppo di bugie,a partire dal titolo.Nessuna buona scuola senza docenti abilitati di 2^fascia#MIDAperRUOLO","1","0","TW-BS"
"511467894178201601","@SteGiannini è un libro degli incubi!assumere tutti i precari delle GaE subito, con ritiro tagli riforma Gelmini #labuonascuola","1","0","TW-BS"
"531765030703104001","@SteGiannini è inutile inviare commenti sulla Buona Scuola, non vengono pubblicati....docenti arrabbiati!#labuonascuola","0","0","TW-BS"
"510071119022678017","@SteGiannini E il personale ATA che fine ha fatto?  Nel documento la buona scuola nessuna traccia di noi assistenti tecnici!!!","0","0","TW-BS"
"508551551561269249","@SteGiannini dopo brutta figura con #Quota96Scuola chiedi collaborazione X #labuonascuola, che coraggio? però ti manca giustizia e coerenza!","0","0","TW-BS"
"515103824772886528","@SteGiannini concordo con Lei... Spesso nelle Scuole Primarie Statali le lingue sono messe da parte e alla Secondaria, paghi #labuonascuola","0","0","TW-BS"
"529959934667272192","@SteGiannini Alla media Urbani di Roma 3 professori di matematica in meno di due mesi. È anche questa #labuonascuola ?","1","0","TW-BS"
"522122564257476610","@SteGiannini #vincitorisenzacattedra = capitale umano = anni rubati a chi attende il ruolo: quanto valiamo x #labuonascuola ? Spiegatevi!","0","0","TW-BS"
"507202046081400832","@SteGiannini #labuonascuola Parole,,parole,,,parole!! Parlare di ""Merito"" in Italia è una bestemmia! Adeguare buste paga allo standard UE !","0","0","TW-BS"
"520692267997495296","@steGiannini #labuonascuola Nelle graduatorie d'Istituto ci sono anche docenti abilitati TFA con 48 mesi di servizio. Perché viene taciuto?","0","0","TW-BS"
"523144283810193409","@SteGiannini #labuonascuola era davvero così difficile fare un concorso nazionale anche per le prove scritte anziché affidarlo ai baroni?","1","1","TW-BS"
"510903612193918977","@SteGiannini #labuonascuola #DMAperRUOLO alla buona scuola l'abbiamo fatta anche noi precari della seconda fascia","0","0","TW-BS"
"519900688697270273","@SteGiannini #labuona scuola e' #lascuolalibera","0","0","TW-BS"
"511387765553258496","@SteGiannini @sdisponibile Semmai l'anno DELLA buona scuola. De la, in italiano, non esiste","1","0","TW-BS"
"529277476326109184","@SteGiannini @MiurSocial Intanto per #labuonascuola vorrei che all'Ambito Territoriale di #Roma rispondessero al telefono...","1","0","TW-BS"
"508547923731570688","@SteGiannini @megmalp @matteorenzi Noi con #tfaordinario ai margini della #labuonascuola.Non si mortifica il merito!""","0","0","TW-BS"
"507097582116831234","@SteGiannini @matteorenzi mia nipote 5 anni vorrebbe contribuire riforma scuola.come deve fare? Fra 3 mesi nasce altro nipote, lui può?","1","0","TW-BS"
"513747778762448896","@SteGiannini @matteorenzi il TFA vale quanto un concorso! anzi, molto di più! #tfaordinario #labuonascuola http://t.co/LKUlJ5zcBB","0","0","TW-BS"
"507453518937325568","@SteGiannini @matteorenzi Dite :""Tutti i docenti di cui la buona scuola ha bisogno"" e come capirete chi la rende buona e chi no? Simpatia?","1","0","TW-BS"
"509961498475921408","@SteGiannini @matteorenzi abilitazione alla disoccupazione TrufFA #tfaordinario #labuonascuola #lascuolaingiusta","1","0","TW-BS"
"507613710513217536","@SteGiannini @FusacchiA @matteorenzi @pdnetwork @SenatoriPD la ""buona scuola"" perché prevedete di mangiarci sopra!! #sfplm85bis","1","1","TW-BS"
"507922158912565248","@SteGiannini @EPCulture docenti abilitati e specializzati sono pronti a fare #labuonascuola inclusiva #SFPinRUOLO","0","0","TW-BS"
"529959161535414272","@SteGiannini @davidefaraone @matteorenzi #tfa2014 il silenzio degli innocenti, figli di un dio minore dov e' la buona scuola? Solo parole","0","0","TW-BS"
"509354500893966336","@SteGiannini ""Nostra priorità è concentrarsi su alternanza scuola - lavoro e miglioramento competenze"" http://t.co/e651aTpyKv","0","0","TW-BS"
"826151118229102594","@stefanocarlo2 @SONIAGROTTO @saraosalvatore @Valentina7vale non è vero, è valore aggiunto per far insediare i bipedi islamici ! Via tutti","0","0","HSC"
"855495343932407808","@SteeveBriois @FN_officiel La ricetta della Le Pen per fermare i terroristi 👍","0","0","HSC"
"835030821912383488","@stanzaselvaggia @repubblicait a parte la stupidità dei 2 dipendenti la nomade recita bene! @carmelitadurso invitala a #Pomeriggio5","1","0","HSC"
"786456960669519872","@SSLAZIO1900SS @alinomilan  Centinaia di migliaia di stranieri girano sapendosi impunibili in Italia. Ringraziamo istituzioni.","1","1","HSC"
"135761744147648512","@spinozait Che bella giornata! Mario Monti vs Checco Zalone.","1","0","TW-SENTIPOLC"
"826191559460794368","@Spiattalo No, anzi: è necessario. Anche Trudeau lo ha definito inequivocabilmente un atto di terrorismo.","0","0","HSC"
"134716785390923777","@specchionero Mario Monti, Manco Morti, non ti piace? :P","1","0","TW-SENTIPOLC"
"843138596899078146","@SoniaGrotto SUBIRE e essere islamizzati, ma non lo avete ancora capito???","0","0","HSC"
"806644483186040832","@SommellaRoberto bravo @Tg3web, grazie per aver nominato i migranti stasera che si parla tanto di irrealta' #convergenze #migrationNocrime","0","0","HSC"
"577959081585078272","@SocietaDolce anche dare ai migranti i servizi x cui si ricevono fior di fondi è bello #nonlucraresuimigrantisipuo","1","0","HSC"
"193690964123062273","@snarl62 puo' anche nn piacere o nn concord.ma #Grillo ha un suo programma, ABC parlano,parlano ma poi permet.a questo Governo l'iniquita'","0","0","TW-SENTIPOLC"
"135453491790483456","@smenichini: Gianni Letta: Sicuramente non farò parte del governo Monti (ag Dire) e meno male!","1","0","TW-SENTIPOLC"
"148115829614059521","@smenichini @weuropa il governo #Monti é come l'amore: va riconfermato costantemente. Un bel paradosso per il partito dell'amore","1","0","TW-SENTIPOLC"
"571020920430714880","@SkyTG24 il nuovo stile di vita invocato dalla Boldrini! che retrogradi noi non-musulmani....non accogliere questa ricchezza culturale!","1","1","HSC"
"195753446450802688","@SkyTg24 #ditelavostra Bersani nel #Pd è il passato. Ma davvero qualcuno può immaginare #Grillo alla guida di un Paese?","1","1","TW-SENTIPOLC"
"509298689396178944","@SkyTG24 @MediasetTgcom24 @TgLa7 @Tg3web @tg2rai @tg1online @IndignatoTg5 I lati oscuri riforma scuola PD. Manif.Montecitorio 10/09 h.14.00","0","0","TW-BS"
"511474611796844544","@skuolanet la buona scuola lascia fuori dal ruolo i docenti abilitati di II fascia, c mette alla porta. Se vuoi t mando doc #MIDAperRUOLO","0","0","TW-BS"
"513068730696609792","@skuolanet @SteGiannini @MiurSocial #labuonascuola de li mortacci sua...non sa neanche cosa è la scuola....","1","1","TW-BS"
"147436641613643776","@skillyjazz @proposingtools Non preoccuparti Skilly San Mario Monti ti protegge comunque :)","0","0","TW-SENTIPOLC"
"191658363556347906","@sinistraelib l'invidia per #Grillo gli esce da tutti i pori. Ridimensioni il suo io cominciando a togliere il nome dal simbolo.","0","0","TW-SENTIPOLC"
"143295203061669888","@simonespetia ma perché nessuno lo capisce? Abbiamo il governo #Monti per fare le cose che saprebbero fare tutti? Questo è #fullmonti ?","0","0","TW-SENTIPOLC"
"807933370525159425","@severino_nappi @N_DeGirolamo @FI_Campania @armandocesaro @forza_italia @mara_carfagna i profughi clandestini stanno festeggiando in Italia","1","1","HSC"
"193077543497236480","@Serv_Pubblico M5s è si una casta, #Grillo è uguale a Bossi, anche lui era contro tutto e tutti e sappiamo come è finita.","0","0","TW-SENTIPOLC"
"134348661625864193","@serracchiani: Un paese che ha risorse come Mario Monti le valorizza al servizio delle istituzioni. Grazie Presidente! #elezioni","0","0","TW-SENTIPOLC"
"530772381300969472","@serracchiani @PuglisiPD @AntonellaGrim per fare una buona scuola servono buone teste","0","0","TW-BS"
"530840754902798336","@serracchiani @PuglisiPD @AntonellaGrim buona scuola di cosa? Siete inutili andate a casa almeno non continuate a far danni.","0","0","TW-BS"
"844447452979761152","@Sergio_M219 @angelo_ra_ @BeppeGrillo_M5S si infatti Roma ora è fantastica... tutto fumo e pro clandestini rom iussoli e stranieri criminali","1","1","HSC"
"143423480241729536","@SerenellaM: Giarda è il Wolf del governo #Monti: corregge gli erroriil ministro orecchione e occhialone","1","0","TW-SENTIPOLC"
"783959973554491392","@senateurJGM @EnricoLetta Gentiloni,da Libia ove Is sembra contare meno proviene maggior numero migranti.Lei dov'è,a fare campagna per sì?","1","1","HSC"
"815302333831802880","@senantoniorazzi ci vogliono le ruspe... ma non solo per i campi rom ma per i palazzi di Roma ... buon anno ..","1","1","HSC"
"805206006166908928","@SempreVeeola #ungiornoinpretura Vuoi mettere cmq quanto sia più trendy prenderle da uno straniero? Altrimenti che globalizzazione sarebbe?","1","0","HSC"
"519101585780396033","@scuolapd @pdnetwork La buona scuola prevede anche bagni funzionanti e puliti?","1","1","TW-BS"
"516960998834839553","@scuolapd @pdnetwork la buona scuola nn è un fungo che spunta dopo la pioggia.BASTA SLOGAN x prenderci in giro.SIATE SERI!","1","1","TW-BS"
"134945200278745088","@SBartezzaghi: #anagr #comedire MARIO MONTI Ampio è lo spread, imperioso è il richiamo: / vada al governo, così RIMONTIAMO.","1","0","TW-SENTIPOLC"
"134905582942568448","@SBartezzaghi: #anagr #comedire MARIO MONTI Ampio è lo spread, imperioso è il richiamo: / vada al governo, così RIMONTIAMO.","1","0","TW-SENTIPOLC"
"509997219496615936","@saverioraimondo perché parlate di #tfaordinario e #lascuolaingiusta in #labuonascuola? Informazione trasparente http://t.co/shHTcctKdM","0","0","TW-BS"
"842036245714882560","@sarettaa7 Questo giá fa il ministro della ingiustizia vedere le sntenze tutte a favore di rom e migranti e vuole anche la marcia a favore","0","0","HSC"
"809487050697277440","@sabrinaooooooo ma si, un po' di soldi ai rom, fanno sempre bene.   👏👏👏👏👏👏👏👏👏👏👏👏👏","1","1","HSC"
"844148319332966400","@sabrinaooooooo il tam tam si è diffuso in tutto il continente africano.....tutti in italia, il busuness del ""migrante"" è a pieno regime !","1","1","HSC"
"135275072935034880","@SabinaGuzzanti Mario Monti super partes = martirio o superman pesta","1","0","TW-SENTIPOLC"
"848651557608599553","@RugVero In tutti i sensi*.     Non sono un rom, ma è soltanto il correttore del telefono ☺️","0","0","HSC"
"835179150579273728","@Rubber4Duck simpatico quanto due rom in una gabbia","1","0","HSC"
"517207151862095872","@rossbrescia Il prof. Fotticchia potrebbe fare una gag sulla situazione assurda che #labuonascuola creerà?","1","0","TW-BS"
"856093936556941312","@RogerHalsted @NOislam3 Siamo arrivati ai macerie... ormai è un paese allo sbando! #Milano","0","0","HSC"
"830878139861594113","@robgia66 @SkyTG24 pensano come me anche i genitori della ragazza violentata in treno da due immigrati!Siamo già in tre,bastamoraledelcaxxo","0","0","HSC"
"844784974096097280","@RobertoTatankaa statisticamente gli attentati di matrice islamica sono avvenuti più di tutti in Francia. Basta informarsi.","0","0","HSC"
"845612572015558656","@robertosaviano puo' andarsene dall'europa se tutto cio' non le sta bene.. accolga a sue spese musulmani e negri e rom","0","0","HSC"
"817063593313267712","@robertosaviano   il buon @matteosalvinimi applaudirà alla #Camorra   unica difesa contro i #migranti","1","1","HSC"
"507432529767710720","@roberta_russo adesso ci rimandano tutti a #labuonascuola, vai tranquilla.","1","0","TW-BS"
"509296296063410176","@RLehnus @FusacchiA si,e anche con investimenti privati.Nelle prox sett ci vediamo con @la_pippi e @StefanoFirpo x lavorarci? #labuonascuola","0","0","TW-BS"
"791564058365399040","@RIZZO_RIZZEO @antonio_ansp @matteosalvinimi ...l'islam NON è solo corano...ma anche ahadith e sira(la vita del loro uomo ideale)","0","0","HSC"
"855154441003167745","@Rita_Pavone_ @ilberto1974 @sarettaa7 @attilioc39 saremo invasi da musulmani che imporranno  a tutti le loro  leggi...fa pensare!","0","0","HSC"
"821149765790564352","@RiscattoNaz Grazie Boldrini grazie Bergoglio. Se proprio non  una giornata per le vittime degli immigrati ma almeno 4 parole potreste spenderle...","1","1","HSC"
"521659354270162944","@riotta se riforme sono #labuonascuola e #art18 meglio fuori dall'#euro.Ritorniamo alla #liretta:stampiamo moneta!@Hugodixon #forpresident","1","0","TW-BS"
"509449441925812224","@ricpuglisi La buona scuola la fanno i buoni maestri. E deve esistere la libertà di scelta educativa delle famiglie!  http://t.co/n9k0PQOqtd","0","0","TW-BS"
"151310227097133056","@ReteViola: Una perla di ottimismo: Il successo più grande dell'euro è la Grecia (Mario Monti 26 settembre 2001) ...caspita!","1","1","TW-SENTIPOLC"
"784324392264175616","@repubblicait tutto tempo danaro e sacrificio umano sprecato senza eliminazione fisica dei talebani e dei radicali musulmani è tutto inutile","0","0","HSC"
"814541534578216961","@repubblicait strano che sia un #rom! Sono tutti ben integrati e rispettosi della legge... non bastano i ladri italiani li importiamo pure","1","1","HSC"
"811952467957186560","@repubblicait Per chi sarà questa scuola!Italiani o stranieri??😂Visto che danno tutto mancava la scuola!","1","1","HSC"
"807305481698078720","@repubblicait dite alla raggi di dare una casa anche a quei nomadi che hanno scippato la studentessa cinese","1","1","HSC"
"848422077820489728","@repubblica per caso son stati rumeni o albanesi?? noooo daaaiiiii sgli stranieri in italia son brava genteeee","1","1","HSC"
"792372339354861568","@repubbl Per la nostra sicurezza bisogna identificare tutti quei fetidi di beduini islamici che sono andati davanti al colosseo e cacciarli","0","0","HSC"
"519112988432023553","@reportrai3 quando un servizio sui precari di II fascia della ""buona scuola""?!!!","0","0","TW-BS"
"524589520340402176","@rep_roma e meno male che la scuola serve per educare. Il Caovur sembra essere diventato una tribuna politica. #labuonascuola","1","1","TW-BS"
"807472658610851840","@rep_roma @repubblicait nella domenica antismog anche i rom dei campi abusivi di torre spaccata dovrebbero smettere di emanare fumi tossici","1","1","HSC"
"840882456630820865","@Renzoseccia @AlexTheMod Ma gli alberghi a 5 stelle non sono già tutti pieni di migranti?","1","0","HSC"
"511627423734308869","@renzieilgrullo @nomfup riforma scuola diventato un questionario on-line. Aspettiamo con ansia quello su art.18 così passano altri 6 mesi.","1","0","TW-BS"
"164796576714334208","@renzi a Otto e Mezzo dopo tre mesi... contento del governo #Monti","0","0","TW-SENTIPOLC"
